  500   124750
   10     379      14
   10     380      20
   10     381      18
   10     382       6
   10     383      14
   10     384      27
   10     385       2
   10     386      36
   10     387      41
   10     388      22
   10     389       3
   10     390      34
   10     391      13
   10     392       1
   10     393      27
   10     394      30
   10     395      47
   10     396      48
   10     397      44
   10     398       2
   10     399      36
   10     400      38
   10     401       8
   10     402       4
   10     403      29
   10     404       2
   10     405      36
   10     406       3
   10     407      38
   10     408      17
   10     409      42
   10     410       6
   10     411      17
   10     412      28
   10     413      33
   10     414      17
   10     415      26
   10     416      31
   10     417       1
   10     418      13
   10     419      35
   10     420      17
   10     421      26
   10     422       7
   10     423      19
   10     424      42
   10     425      45
   10     426      27
   10     427      42
   10     428      41
   10     429      25
   10     430      17
   10     431      12
   10     432       8
   10     433      31
   10     434       7
   10     435      24
   10     436      16
   10     437      35
   10     438      20
   10     439      47
   10     440      29
   10     441      46
   10     442       6
   10     443      27
   10     444      40
   10     445      27
   10     446      19
   10     447      40
   10     448       9
   10     449       6
   10     450      36
   10     451      39
   10     452       6
   10     453      23
   10     454       7
   10     455      38
   10     456      36
   10     457      39
   10     458      16
   10     459       7
   10     460      47
   10     461      36
   10     462      44
   10     463      49
   10     464      34
   10     465       8
   10     466      42
   10     467      28
   10     468      14
   10     469      32
   10     470      31
   10     471      13
   10     472       1
   10     473      18
   10     474      24
   10     475      35
   10     476      26
   10     477      11
   10     478      16
   10     479       8
   10     480      11
   10     481      22
   10     482      25
   10     483      15
   10     484      30
   10     485      21
   10     486       6
   10     487      48
   10     488      46
   10     489      34
   10     490      34
   10     491      13
   10     492      39
   10     493      31
   10     494      10
   10     495      28
   10     496      45
   10     497      22
   10     498      12
   10     499      22
   10     500       9
   11      12      28
   11      13      34
   11      14      39
   11      15      20
   11      16      38
   11      17      23
   11      18      13
   11      19      48
   11      20      47
   11      21      44
   11      22      40
   11      23      38
   11      24      44
   11      25      18
   11      26       3
   11      27      30
   11      28      33
   11      29      50
   11      30      38
   11      31      31
   11      32      23
   11      33      29
   11      34      22
   11      35      45
   11      36      48
   11      37      45
   11      38      20
   11      39      44
   11      40       4
   11      41      44
   11      42      48
   11      43      14
   11      44      40
   11      45       9
   11      46      36
   11      47       5
   11      48      19
   11      49       8
   11      50      38
   11      51      49
   11      52       8
   11      53      23
   11      54      40
   11      55      28
   11      56      28
   11      57      33
   11      58       1
   11      59      48
   11      60      42
   11      61      18
   11      62      33
   11      63      44
   11      64       8
   11      65      42
   11      66      33
   11      67      11
   11      68      29
   11      69       8
   11      70      29
   11      71      22
   11      72      29
   11      73      10
   11      74      16
   11      75      12
   11      76       5
   11      77      30
   11      78      12
   11      79      50
   11      80       9
   11      81       3
   11      82       1
   11      83      16
   11      84      41
   11      85      33
   11      86      32
   11      87      10
   11      88      30
   11      89      20
   11      90      39
   11      91      23
   11      92      50
   11      93      49
   11      94      50
   11      95      49
   11      96       2
   11      97      37
   11      98      37
   11      99      34
   11     100      32
   11     101      24
   11     102      50
   11     103      21
   11     104      14
   11     105      13
   11     106       8
   11     107      21
   11     108       1
   11     109      48
   11     110      19
   11     111      35
   11     112      12
   11     113      17
   11     114       7
   11     115      46
   11     116      49
   11     117       3
   11     118      32
   11     119      48
   11     120      10
   11     121      36
   11     122      26
   11     123       7
   11     124       4
   11     125      44
   11     126      22
   11     127       6
   11     128      31
   11     129      35
   11     130       2
   11     131      18
   11     132       4
   11     133      41
   11     134       1
   11     135      15
   11     136      24
   11     137      48
   11     138      38
   11     139      12
   11     140      18
   11     141      48
   11     142      46
   11     143      20
   11     144      34
   11     145      30
   11     146      44
   11     147      30
   11     148      29
   11     149       7
   11     150       2
   11     151      41
   11     152      34
   11     153      22
   11     154      33
   11     155      46
   11     156      16
   11     157      18
   11     158      46
   11     159      38
   11     160      10
   11     161      25
   11     162      16
   11     163      24
   11     164       5
   11     165      46
   11     166      30
   11     167      35
   11     168      43
   11     169      20
   11     170      34
   11     171      23
   11     172      49
   11     173      34
   11     174      39
   11     175      48
   11     176      50
   11     177      27
   11     178      39
   11     179      29
   11     180       5
   11     181      38
   11     182      31
   11     183       2
   11     184      29
   11     185      10
   11     186       7
   11     187      47
   11     188      16
   11     189      38
   11     190      39
   11     191       6
   11     192      18
   11     193      18
   11     194       6
   11     195      39
   11     196      47
   11     197      35
   11     198      50
   11     199      20
   11     200      14
   11     201      16
   11     202       6
   11     203       4
   11     204      47
   11     205       6
   11     206      13
   11     207       7
   11     208      25
   11     209      40
   11     210      44
   11     211      32
   11     212      38
   11     213      14
   11     214      41
   11     215      44
   11     216      37
   11     217      34
   11     218      18
   11     219      47
   11     220      39
   11     221      43
   11     222      12
   11     223      48
   11     224       4
   11     225      16
   11     226      42
   11     227      38
   11     228      42
   11     229      14
   11     230      32
   11     231      43
   11     232       8
   11     233      12
   11     234      30
   11     235      33
   11     236      13
   11     237      26
   11     238      47
   11     239       2
   11     240       7
   11     241      50
   11     242      47
   11     243      28
   11     244       1
   11     245      18
   11     246       7
   11     247      35
   11     248      15
   11     249      12
   11     250      20
   11     251      44
   11     252      35
   11     253       9
   11     254      12
   11     255      29
   11     256      49
   11     257       5
   11     258      49
   11     259      20
   11     260      30
   11     261      15
   11     262      39
   11     263      48
   11     264      43
   11     265      31
   11     266      24
   11     267      12
   11     268      16
   11     269       2
   11     270      16
   11     271      27
   11     272      12
   11     273      25
   11     274       2
   11     275      14
   11     276      29
   11     277       2
   11     278      15
   11     279      35
   11     280      17
   11     281      19
   11     282       1
   11     283      13
   11     284      27
   11     285       7
   11     286      36
   11     287      29
   11     288       6
   11     289       8
   11     290      41
   11     291      14
   11     292      46
   11     293      23
   11     294      11
   11     295       9
   11     296      22
   11     297      31
   11     298      16
   11     299      25
   11     300      23
   11     301       4
   11     302      18
   11     303      16
   11     304      14
   11     305      25
   11     306      16
   11     307       5
   11     308      47
   11     309      45
   11     310      45
   11     311      33
   11     312      42
   11     313      47
   11     314      10
   11     315      17
   11     316      38
   11     317      39
   11     318      13
   11     319       8
   11     320      16
   11     321      48
   11     322      19
   11     323      25
   11     324      37
   11     325      17
   11     326      25
   11     327      29
   11     328      38
   11     329      24
   11     330      40
   11     331      46
   11     332      47
   11     333      46
   11     334      17
   11     335      26
   11     336      28
   11     337      42
   11     338       8
   11     339      24
   11     340       4
   11     341      43
   11     342      37
   11     343       2
   11     344       3
   11     345      31
   11     346      50
   11     347       1
   11     348      30
   11     349      40
   11     350      10
   11     351      12
   11     352      18
   11     353      20
   11     354       5
   11     355      22
   11     356       6
   11     357      13
   11     358       1
   11     359      14
   11     360       5
   11     361      37
   11     362      36
   11     363       1
   11     364      34
   11     365      23
   11     366       6
   11     367      40
   11     368      31
   11     369      38
   11     370      30
   11     371      28
   11     372      42
   11     373      30
   11     374      30
   11     375      14
   11     376      25
   11     377       8
   11     378      45
   11     379      37
   11     380      14
   11     381      48
   11     382      37
   11     383       3
   11     384      17
   11     385      37
   11     386      22
   11     387      19
   11     388      25
   11     389      16
   11     390       3
   11     391       1
   11     392      19
   11     393      31
   11     394      22
   11     395      25
   11     396      44
   11     397       5
   11     398      37
   11     399      29
   11     400       8
   11     401      35
   11     402      34
   11     403      48
   11     404      47
   11     405      41
   11     406      19
   11     407       6
   11     408      27
   11     409      17
   11     410      43
   11     411      50
   11     412       4
   11     413      34
   11     414      40
   11     415      21
   11     416      39
   11     417      41
   11     418      17
   11     419       7
   11     420      44
   11     421      14
   11     422       1
   11     423      24
   11     424      31
   11     425      28
   11     426      29
   11     427      14
   11     428      16
   11     429      40
   11     430      27
   11     431      14
   11     432       7
   11     433      11
   11     434      43
   11     435      13
   11     436      11
   11     437      46
   11     438      32
   11     439       3
   11     440      36
   11     441      25
   11     442      28
   11     443      30
   11     444       8
   11     445      36
   11     446      41
   11     447      42
   11     448       3
   11     449      20
   11     450       5
   11     451      11
   11     452      34
   11     453      24
   11     454       5
   11     455      15
   11     456      47
   11     457      23
   11     458       8
   11     459       4
   11     460      20
   11     461      25
   11     462      43
   11     463      27
   11     464      28
   11     465      29
   11     466      41
   11     467      15
   11     468       6
   11     469      11
   11     470      49
   11     471      29
   11     472       8
   11     473      27
   11     474      24
   11     475      43
   11     476      45
   11     477      10
   11     478      39
   11     479       8
   11     480      29
   11     481      24
   11     482      42
   11     483      27
   11     484      50
   11     485      23
   11     486      21
   11     487      27
   11     488      24
   11     489      29
   11     490       2
   11     491       1
   11     492      32
   11     493      36
   11     494       7
   11     495      29
   11     496       4
   11     497      10
   11     498      26
   11     499      39
   11     500      35
   12      13       7
   12      14      41
   12      15       1
   12      16      40
   12      17      21
   12      18      15
   12      19      10
   12      20      32
   12      21      37
   12      22      18
   12      23      25
   12      24      10
   12      25      45
   12      26       9
   12      27      28
   12      28       3
   12      29      27
   12      30      17
   12      31      22
   12      32      32
   12      33      12
   12      34      17
   12      35      32
   12      36       8
   12      37      20
   12      38      43
   12      39      14
   12      40      16
   12      41      14
   12      42      15
   12      43      20
   12      44      34
   12      45      21
   12      46      32
   12      47      17
   12      48       1
   12      49      38
   12      50      27
   12      51      11
   12      52       8
   12      53      11
   12      54      35
   12      55      43
   12      56       9
   12      57      13
   12      58       1
   12      59       6
   12      60      12
   12      61       2
   12      62      36
   12      63      27
   12      64      38
   12      65      42
   12      66      41
   12      67       5
   12      68       3
   12      69      10
   12      70      30
   12      71      30
   12      72      31
   12      73      50
   12      74      17
   12      75      50
   12      76       8
   12      77      18
   12      78      17
   12      79      13
   12      80      40
   12      81      31
   12      82      25
   12      83      13
   12      84      27
   12      85      31
   12      86      25
   12      87      23
   12      88       5
   12      89      22
   12      90      42
   12      91      34
   12      92       7
   12      93      41
   12      94      24
   12      95       5
   12      96      44
   12      97      31
   12      98      20
   12      99      38
   12     100      37
   12     101       2
   12     102      36
   12     103      20
   12     104      40
   12     105      50
   12     106      28
   12     107      23
   12     108      48
   12     109       7
   12     110      48
   12     111      50
   12     112      10
   12     113      22
   12     114       6
   12     115      35
   12     116      35
   12     117      39
   12     118      18
   12     119       8
   12     120      13
   12     121      15
   12     122      18
   12     123      49
   12     124      10
   12     125      16
   12     126       2
   12     127      12
   12     128      29
   12     129      10
   12     130      50
   12     131      23
   12     132      35
   12     133      30
   12     134      44
   12     135      24
   12     136      36
   12     137      34
   12     138      10
   12     139      34
   12     140      41
   12     141      28
   12     142      17
   12     143      47
   12     144      46
   12     145       7
   12     146      20
   12     147      44
   12     148      39
   12     149       4
   12     150      48
   12     151      10
   12     152      14
   12     153      48
   12     154      49
   12     155      48
   12     156      27
   12     157       8
   12     158      10
   12     159      18
   12     160      16
   12     161      45
   12     162       6
   12     163      34
   12     164       5
   12     165      40
   12     166       8
   12     167      26
   12     168      17
   12     169      46
   12     170      41
   12     171      36
   12     172      33
   12     173      27
   12     174      16
   12     175      39
   12     176       3
   12     177      40
   12     178      32
   12     179      12
   12     180       7
   12     181      18
   12     182      25
   12     183      47
   12     184      16
   12     185      34
   12     186      22
   12     187      38
   12     188      50
   12     189      36
   12     190       9
   12     191      12
   12     192       9
   12     193      16
   12     194       2
   12     195      30
   12     196      36
   12     197      30
   12     198      24
   12     199      15
   12     200      10
   12     201      33
   12     202      36
   12     203      31
   12     204      32
   12     205      12
   12     206      29
   12     207      18
   12     208      10
   12     209      23
   12     210      16
   12     211      40
   12     212      41
   12     213      49
   12     214       1
   12     215      45
   12     216      32
   12     217      13
   12     218      44
   12     219      34
   12     220      33
   12     221      29
   12     222      36
   12     223      44
   12     224      21
   12     225      41
   12     226      34
   12     227      19
   12     228      44
   12     229      30
   12     230      11
   12     231      20
   12     232      12
   12     233      22
   12     234      17
   12     235      15
   12     236      49
   12     237      22
   12     238      36
   12     239       4
   12     240      39
   12     241      41
   12     242      20
   12     243      32
   12     244      10
   12     245      24
   12     246      20
   12     247      14
   12     248      17
   12     249      30
   12     250       6
   12     251      21
   12     252       9
   12     253      45
   12     254      35
   12     255      30
   12     256      48
   12     257      49
   12     258      47
   12     259       1
   12     260      24
   12     261      29
   12     262      13
   12     263      36
   12     264      38
   12     265       3
   12     266       6
   12     267      48
   12     268      37
   12     269      10
   12     270      20
   12     271      43
   12     272       4
   12     273      43
   12     274      22
   12     275       8
   12     276      42
   12     277      34
   12     278      18
   12     279      43
   12     280      37
   12     281      47
   12     282      37
   12     283       4
   12     284      13
   12     285      35
   12     286      39
   12     287      48
   12     288      47
   12     289      35
   12     290      17
   12     291      35
   12     292      27
   12     293      39
   12     294      44
   12     295      36
   12     296      30
   12     297      38
   12     298      10
   12     299      42
   12     300      25
   12     301       6
   12     302      46
   12     303       6
   12     304      14
   12     305      50
   12     306      47
   12     307       3
   12     308      34
   12     309      10
   12     310      46
   12     311       1
   12     312      46
   12     313      28
   12     314       7
   12     315      40
   12     316      17
   12     317      29
   12     318      10
   12     319       6
   12     320      33
   12     321      31
   12     322      25
   12     323      29
   12     324      40
   12     325      31
   12     326      34
   12     327       2
   12     328      41
   12     329       8
   12     330      48
   12     331      10
   12     332       5
   12     333       9
   12     334      27
   12     335      37
   12     336      39
   12     337      29
   12     338      10
   12     339      46
   12     340      22
   12     341      41
   12     342      16
   12     343       1
   12     344      37
   12     345      29
   12     346      40
   12     347      14
   12     348       8
   12     349      21
   12     350      12
   12     351       9
   12     352      45
   12     353      23
   12     354      32
   12     355      49
   12     356      17
   12     357      35
   12     358      29
   12     359      12
   12     360      27
   12     361      29
   12     362       3
   12     363      22
   12     364      16
   12     365      22
   12     366       5
   12     367      24
   12     368      36
   12     369      39
   12     370      46
   12     371      49
   12     372       5
   12     373      41
   12     374       4
   12     375      35
   12     376       3
   12     377      45
   12     378      45
   12     379      19
   12     380      22
   12     381      29
   12     382       3
   12     383      45
   12     384      22
   12     385      49
   12     386      32
   12     387      38
   12     388      28
   12     389       1
   12     390      23
   12     391      43
   12     392      10
   12     393      19
   12     394      16
   12     395      36
   12     396      32
   12     397       4
   12     398      39
   12     399       1
   12     400      38
   12     401       9
   12     402      17
   12     403      43
   12     404      17
   12     405       8
   12     406      40
   12     407      50
   12     408      12
   12     409      34
   12     410      12
   12     411      30
   12     412       7
   12     413      45
   12     414      32
   12     415      21
   12     416       8
   12     417       9
   12     418       4
   12     419      15
   12     420      30
   12     421      38
   12     422      26
   12     423      11
   12     424      23
   12     425      32
   12     426      28
   12     427      10
   12     428       6
   12     429      42
   12     430      23
   12     431      42
   12     432      12
   12     433      23
   12     434      22
   12     435      19
   12     436      46
   12     437      23
   12     438      28
   12     439      32
   12     440       7
   12     441      48
   12     442      18
   12     443      27
   12     444      39
   12     445      11
   12     446       6
   12     447      44
   12     448      49
   12     449      44
   12     450      13
   12     451      50
   12     452      41
   12     453      12
   12     454      46
   12     455       7
   12     456       1
   12     457      35
   12     458      30
   12     459      36
   12     460      22
   12     461      20
   12     462       1
   12     463      30
   12     464      14
   12     465       2
   12     466      23
   12     467      30
   12     468      50
   12     469      14
   12     470      21
   12     471      34
   12     472      27
   12     473      27
   12     474      17
   12     475       8
   12     476      35
   12     477       6
   12     478      50
   12     479       5
   12     480      17
   12     481      18
   12     482       7
   12     483       2
   12     484      17
   12     485      18
   12     486      38
   12     487      12
   12     488      31
   12     489      49
   12     490       5
   12     491      20
   12     492      39
   12     493      36
   12     494       7
   12     495      11
   12     496      34
   12     497      11
   12     498      25
   12     499      43
   12     500       4
   13      14      45
   13      15      12
   13      16      32
   13      17      14
   13      18      12
   13      19      20
   13      20      48
   13      21      29
   13      22      38
   13      23      11
   13      24      31
   13      25      35
   13      26      45
   13      27       4
   13      28      44
   13      29      32
   13      30      29
   13      31      21
   13      32      15
   13      33      43
   13      34      39
   13      35       9
   13      36      48
   13      37       7
   13      38      39
   13      39      21
   13      40      49
   13      41      47
   13      42      25
   13      43      30
   13      44      15
   13      45      49
   13      46      19
   13      47      39
   13      48       7
   13      49      38
   13      50      10
   13      51      19
   13      52      13
   13      53      43
   13      54      10
   13      55      36
   13      56      32
   13      57      39
   13      58      36
   13      59       3
   13      60      47
   13      61       8
   13      62      40
   13      63      31
   13      64      17
   13      65       2
   13      66      26
   13      67      38
   13      68      32
   13      69       1
   13      70      45
   13      71      47
   13      72      15
   13      73      41
   13      74      24
   13      75      27
   13      76       3
   13      77      38
   13      78      36
   13      79      46
   13      80      16
   13      81      15
   13      82      14
   13      83      32
   13      84      37
   13      85      38
   13      86      37
   13      87       3
   13      88      26
   13      89      25
   13      90      10
   13      91      34
   13      92      15
   13      93      14
   13      94       6
   13      95      20
   13      96      44
   13      97      45
   13      98      37
   13      99      29
   13     100       6
   13     101      44
   13     102      46
   13     103      12
   13     104      19
   13     105       2
   13     106      22
   13     107      31
   13     108       7
   13     109       4
   13     110      43
   13     111       2
   13     112      20
   13     113      46
   13     114      20
   13     115      41
   13     116      32
   13     117      28
   13     118       4
   13     119      25
   13     120      12
   13     121       1
   13     122      35
   13     123      48
   13     124      13
   13     125      20
   13     126      35
   13     127       1
   13     128      25
   13     129      43
   13     130       1
   13     131      22
   13     132      50
   13     133       8
   13     134      43
   13     135      50
   13     136      39
   13     137      22
   13     138       7
   13     139      27
   13     140      16
   13     141      19
   13     142      34
   13     143      32
   13     144      24
   13     145      43
   13     146      23
   13     147      17
   13     148      10
   13     149       8
   13     150      36
   13     151       1
   13     152       5
   13     153       9
   13     154      31
   13     155      43
   13     156       9
   13     157      19
   13     158      12
   13     159       9
   13     160      30
   13     161      44
   13     162      39
   13     163      44
   13     164      37
   13     165       3
   13     166       4
   13     167      44
   13     168      49
   13     169      48
   13     170      12
   13     171      45
   13     172      40
   13     173      22
   13     174      19
   13     175      17
   13     176      45
   13     177      32
   13     178      17
   13     179       2
   13     180      48
   13     181      14
   13     182      43
   13     183      16
   13     184      11
   13     185      33
   13     186      25
   13     187       3
   13     188      21
   13     189       6
   13     190       9
   13     191      15
   13     192      22
   13     193      47
   13     194      43
   13     195       6
   13     196      47
   13     197      26
   13     198      29
   13     199      39
   13     200      16
   13     201      32
   13     202      26
   13     203      47
   13     204      12
   13     205      10
   13     206      19
   13     207      37
   13     208      12
   13     209      28
   13     210      44
   13     211       3
   13     212      49
   13     213      13
   13     214      26
   13     215       2
   13     216      12
   13     217      16
   13     218      30
   13     219      47
   13     220      25
   13     221      19
   13     222      11
   13     223      16
   13     224       6
   13     225      48
   13     226      34
   13     227      40
   13     228      25
   13     229      20
   13     230       4
   13     231      15
   13     232      15
   13     233      31
   13     234      30
   13     235      33
   13     236      14
   13     237      28
   13     238      22
   13     239      17
   13     240      21
   13     241      23
   13     242      38
   13     243      46
   13     244      38
   13     245      32
   13     246      14
   13     247      41
   13     248      48
   13     249      49
   13     250      32
   13     251      32
   13     252      29
   13     253      41
   13     254      39
   13     255      22
   13     256      23
   13     257       1
   13     258      27
   13     259      27
   13     260      47
   13     261      28
   13     262      23
   13     263      34
   13     264      25
   13     265      48
   13     266       1
   13     267      19
   13     268       2
   13     269      16
   13     270      21
   13     271      14
   13     272      34
   13     273      41
   13     274      48
   13     275      10
   13     276      37
   13     277      10
   13     278      40
   13     279      21
   13     280      25
   13     281      39
   13     282      44
   13     283      22
   13     284      48
   13     285      36
   13     286      24
   13     287      49
   13     288      49
   13     289       3
   13     290      10
   13     291       1
   13     292      11
   13     293       1
   13     294      12
   13     295      10
   13     296      28
   13     297      45
   13     298      50
   13     299      46
   13     300      21
   13     301      17
   13     302      45
   13     303      44
   13     304       4
   13     305      13
   13     306      15
   13     307      12
   13     308       5
   13     309      38
   13     310       6
   13     311       3
   13     312      42
   13     313      13
   13     314      44
   13     315      24
   13     316      26
   13     317       1
   13     318      50
   13     319       6
   13     320      28
   13     321      39
   13     322      11
   13     323      48
   13     324      34
   13     325      18
   13     326      18
   13     327      43
   13     328       7
   13     329      31
   13     330       5
   13     331       6
   13     332      50
   13     333      29
   13     334       1
   13     335      12
   13     336       2
   13     337      22
   13     338      48
   13     339      28
   13     340      24
   13     341      44
   13     342      27
   13     343       6
   13     344      41
   13     345      35
   13     346      11
   13     347       6
   13     348      30
   13     349       3
   13     350       6
   13     351      16
   13     352      27
   13     353      22
   13     354      22
   13     355      50
   13     356      24
   13     357      32
   13     358       3
   13     359      19
   13     360      39
   13     361      16
   13     362       5
   13     363       5
   13     364      21
   13     365      24
   13     366      12
   13     367      28
   13     368      32
   13     369      30
   13     370       1
   13     371      36
   13     372      32
   13     373      31
   13     374      18
   13     375      16
   13     376      47
   13     377      26
   13     378      44
   13     379      27
   13     380      50
   13     381      39
   13     382      50
   13     383      19
   13     384      31
   13     385       6
   13     386      16
   13     387      37
   13     388      10
   13     389      36
   13     390      17
   13     391       6
   13     392       3
   13     393      30
   13     394      11
   13     395      25
   13     396       1
   13     397      17
   13     398      41
   13     399      13
   13     400      44
   13     401      31
   13     402      22
   13     403      46
   13     404      29
   13     405      13
   13     406      41
   13     407      50
   13     408      40
   13     409      27
   13     410       8
   13     411      47
   13     412      42
   13     413       4
   13     414      32
   13     415      18
   13     416       7
   13     417      35
   13     418      29
   13     419      11
   13     420      14
   13     421      11
   13     422      47
   13     423      49
   13     424      16
   13     425      26
   13     426      32
   13     427      10
   13     428      36
   13     429      15
   13     430       4
   13     431       5
   13     432      36
   13     433      14
   13     434       8
   13     435       7
   13     436      12
   13     437      15
   13     438      15
   13     439      15
   13     440      16
   13     441      17
   13     442       9
   13     443      47
   13     444      22
   13     445      25
   13     446      23
   13     447       1
   13     448      36
   13     449      36
   13     450      48
   13     451      20
   13     452      26
   13     453       4
   13     454      29
   13     455      29
   13     456      38
   13     457       5
   13     458      17
   13     459      11
   13     460      22
   13     461       3
   13     462      11
   13     463       5
   13     464       2
   13     465      43
   13     466       5
   13     467      23
   13     468      17
   13     469      12
   13     470      12
   13     471       1
   13     472      41
   13     473      35
   13     474      17
   13     475      39
   13     476      45
   13     477       3
   13     478      13
   13     479       7
   13     480      12
   13     481      30
   13     482      23
   13     483      49
   13     484       7
   13     485      36
   13     486      22
   13     487      28
   13     488      20
   13     489      26
   13     490      38
   13     491       6
   13     492      26
   13     493      18
   13     494       5
   13     495       4
   13     496      10
   13     497      33
   13     498       7
   13     499      17
   13     500      31
   14      15      44
   14      16      35
   14      17      42
   14      18      29
   14      19       6
   14      20      17
   14      21      29
   14      22      13
   14      23      38
   14      24      36
   14      25      26
   14      26      43
   14      27      39
   14      28      15
   14      29      41
   14      30      23
   14      31      42
   14      32      46
   14      33      24
   14      34      17
   14      35      28
   14      36      17
   14      37      11
   14      38      30
   14      39      12
   14      40      35
   14      41      47
   14      42      15
   14      43      21
   14      44      28
   14      45      35
   14      46      16
   14      47      28
   14      48      29
   14      49      10
   14      50      18
   14      51       1
   14      52      25
   14      53      31
   14      54      50
   14      55      15
   14      56      16
   14      57      16
   14      58      28
   14      59      40
   14      60      25
   14      61      42
   14      62      50
   14      63      28
   14      64      15
   14      65      11
   14      66      42
   14      67      41
   14      68      47
   14      69      30
   14      70      26
   14      71       7
   14      72      26
   14      73      12
   14      74      11
   14      75      11
   14      76      45
   14      77      30
   14      78      22
   14      79      32
   14      80      19
   14      81       8
   14      82       7
   14      83      36
   14      84      36
   14      85      16
   14      86       8
   14      87      50
   14      88      17
   14      89      17
   14      90      24
   14      91       7
   14      92      20
   14      93      22
   14      94      12
   14      95      28
   14      96       4
   14      97      23
   14      98      40
   14      99      47
   14     100      19
   14     101      45
   14     102      36
   14     103      18
   14     104      42
   14     105      29
   14     106       5
   14     107      35
   14     108      14
   14     109      48
   14     110      40
   14     111      20
   14     112      32
   14     113       1
   14     114       2
   14     115      20
   14     116      11
   14     117      49
   14     118      50
   14     119      33
   14     120      11
   14     121       3
   14     122      15
   14     123      33
   14     124      30
   14     125      25
   14     126      46
   14     127      45
   14     128      12
   14     129      14
   14     130      37
   14     131      31
   14     132      20
   14     133      44
   14     134      39
   14     135      49
   14     136      13
   14     137       3
   14     138      39
   14     139      15
   14     140      18
   14     141       6
   14     142      22
   14     143      43
   14     144      16
   14     145      11
   14     146       3
   14     147      41
   14     148      30
   14     149      24
   14     150       9
   14     151       5
   14     152      40
   14     153      17
   14     154       5
   14     155      37
   14     156      15
   14     157      13
   14     158      23
   14     159      21
   14     160      29
   14     161      25
   14     162      34
   14     163      11
   14     164      34
   14     165      47
   14     166      41
   14     167      38
   14     168      35
   14     169      16
   14     170      29
   14     171      29
   14     172      38
   14     173      26
   14     174      38
   14     175      48
   14     176      14
   14     177      23
   14     178      27
   14     179      32
   14     180      42
   14     181      21
   14     182      47
   14     183       8
   14     184      27
   14     185      24
   14     186       3
   14     187      19
   14     188      25
   14     189       3
   14     190      19
   14     191      27
   14     192      11
   14     193      36
   14     194      49
   14     195      15
   14     196      50
   14     197      46
   14     198      26
   14     199      47
   14     200      36
   14     201       1
   14     202      16
   14     203      25
   14     204      30
   14     205      46
   14     206       9
   14     207      42
   14     208      47
   14     209      15
   14     210      30
   14     211      21
   14     212      20
   14     213       3
   14     214      26
   14     215      25
   14     216      29
   14     217      50
   14     218      47
   14     219      24
   14     220      20
   14     221       7
   14     222      36
   14     223      50
   14     224      23
   14     225      43
   14     226      35
   14     227      44
   14     228      22
   14     229       3
   14     230       5
   14     231      40
   14     232       6
   14     233      36
   14     234      30
   14     235      49
   14     236      45
   14     237      22
   14     238      49
   14     239      19
   14     240      42
   14     241      49
   14     242       6
   14     243      12
   14     244      15
   14     245      19
   14     246      33
   14     247      43
   14     248      15
   14     249       2
   14     250      47
   14     251       9
   14     252      14
   14     253      13
   14     254       4
   14     255      41
   14     256       4
   14     257      48
   14     258      26
   14     259      43
   14     260      44
   14     261      24
   14     262       3
   14     263       4
   14     264       2
   14     265       4
   14     266      25
   14     267      23
   14     268      43
   14     269      40
   14     270      37
   14     271      10
   14     272      30
   14     273      19
   14     274      17
   14     275      50
   14     276      50
   14     277      15
   14     278      14
   14     279      18
   14     280       2
   14     281      11
   14     282      19
   14     283      43
   14     284       4
   14     285      13
   14     286      13
   14     287       7
   14     288      14
   14     289       7
   14     290      47
   14     291      49
   14     292      41
   14     293       9
   14     294      31
   14     295      16
   14     296      27
   14     297      22
   14     298      49
   14     299      10
   14     300      12
   14     301      17
   14     302      25
   14     303       6
   14     304       7
   14     305      19
   14     306       1
   14     307      21
   14     308      35
   14     309      40
   14     310      45
   14     311      42
   14     312      30
   14     313       3
   14     314      46
   14     315      22
   14     316       3
   14     317      26
   14     318      49
   14     319       5
   14     320      43
   14     321      11
   14     322       1
   14     323      18
   14     324      12
   14     325      28
   14     326      31
   14     327      23
   14     328      25
   14     329      39
   14     330      37
   14     331      29
   14     332       7
   14     333      32
   14     334       6
   14     335      43
   14     336       8
   14     337      10
   14     338      29
   14     339      25
   14     340      26
   14     341       5
   14     342      37
   14     343      41
   14     344      26
   14     345      40
   14     346      29
   14     347      25
   14     348      21
   14     349      17
   14     350      12
   14     351       9
   14     352      40
   14     353       9
   14     354      44
   14     355      15
   14     356       2
   14     357      38
   14     358      24
   14     359      22
   14     360      37
   14     361      41
   14     362       3
   14     363      17
   14     364      27
   14     365      46
   14     366      35
   14     367      32
   14     368      26
   14     369      14
   14     370      18
   14     371      20
   14     372      43
   14     373      25
   14     374      49
   14     375      39
   14     376       9
   14     377       8
   14     378      45
   14     379      17
   14     380      34
   14     381      26
   14     382       7
   14     383       7
   14     384      32
   14     385      34
   14     386      12
   14     387      36
   14     388      44
   14     389      25
   14     390      17
   14     391       7
   14     392      12
   14     393      32
   14     394      33
   14     395      47
   14     396       6
   14     397      47
   14     398      41
   14     399      46
   14     400      29
   14     401      43
   14     402      20
   14     403       6
   14     404      10
   14     405      29
   14     406      37
   14     407      15
   14     408      34
   14     409      40
   14     410      31
   14     411      17
   14     412      13
   14     413      14
   14     414      25
   14     415      38
   14     416      29
   14     417      28
   14     418      33
   14     419      48
   14     420      17
   14     421      34
   14     422       6
   14     423      48
   14     424      28
   14     425      31
   14     426      32
   14     427      27
